data_referencia,2020-08-15,2021-05-15,2022-08-15,2023-03-15,2023-05-15,2024-08-15,2025-05-15,2026-08-15,2027-05-15,2028-08-15,2029-05-15,2030-08-15,2031-05-15,2032-08-15,2033-05-15,2035-05-15,2037-05-15,2040-08-15,2045-05-15,2050-08-15,2055-05-15,2060-08-15
2026-02-09,,,,,,,,10.2893,8.31,7.8637,7.7399,7.74,7.7132,7.6922,7.6897,7.59,7.5685,7.4229,7.307,7.2402,7.1802,7.1997
2026-02-10,,,,,,,,10.27,8.3139,7.8802,7.7358,7.7411,7.7197,7.6961,7.6801,7.5623,7.5455,7.4,7.3,7.2403,7.1792,7.2074
2026-02-11,,,,,,,,10.24,8.28,7.8506,7.72,7.729,7.7038,7.6814,7.669,7.5513,7.5285,7.3994,7.2836,7.22,7.16,7.1978
2026-02-12,,,,,,,,10.2059,8.2452,7.8262,7.68,7.6948,7.6812,7.66,7.64,7.53,7.5091,7.38,7.2531,7.1876,7.1388,7.1767
2026-02-13,,,,,,,,10.1462,8.17,7.7805,7.6472,7.6737,7.6557,7.6296,7.6181,7.5027,7.481,7.3506,7.2118,7.1473,7.0962,7.1389
2026-02-18,,,,,,,,10.0763,8.1101,7.7255,7.61,7.64,7.6276,7.6039,7.6001,7.4869,7.4674,7.3343,7.1846,7.12,7.0719,7.1112
2026-02-19,,,,,,,,10.067,8.1161,7.7398,7.64,7.6813,7.6697,7.64,7.63,7.5208,7.4952,7.35,7.1955,7.14,7.0958,7.1369
2026-02-20,,,,,,,,10.04,8.119,7.77,7.6531,7.68,7.66,7.6336,7.6081,7.4733,7.4443,7.2923,7.1366,7.0887,7.0539,7.097
2026-02-23,,,,,,,,10.0189,8.1108,7.7589,7.65,7.6791,7.66,7.6303,7.61,7.4638,7.4273,7.2652,7.13,7.0997,7.0627,7.1075
2026-02-24,,,,,,,,10.0222,8.0857,7.731,7.6011,7.63,7.5986,7.5675,7.5423,7.39,7.37,7.2208,7.1086,7.0695,7.0417,7.0757
2026-02-25,,,,,,,,10.0415,8.1,7.7664,7.6172,7.619,7.5724,7.5231,7.5,7.3534,7.3309,7.1912,7.0752,7.0301,7.0102,7.0372
2026-02-26,,,,,,,,10.09,8.1012,7.7502,7.568,7.55,7.4817,7.4396,7.4242,7.28,7.2597,7.112,6.9909,6.9499,6.93,6.9517
2026-02-27,,,,,,,,9.875,8.087,7.7498,7.559,7.55,7.5077,7.4648,7.4589,7.3427,7.3057,7.1467,7.0372,6.9857,6.9598,6.9792
2026-03-02,,,,,,,,10.0293,8.0996,7.76,7.55,7.56,7.5264,7.4814,7.4619,7.3452,7.3112,7.1512,7.0492,6.98,6.9586,6.9791
2026-03-03,,,,,,,,10.0769,8.16,7.879,7.67,7.6748,7.6127,7.58,7.5472,7.4218,7.3824,7.2225,7.1155,7.0442,7.0207,7.0366
2026-03-04,,,,,,,,10.1249,8.1527,7.8625,7.6617,7.67,7.62,7.59,7.5602,7.4483,7.3953,7.25,7.1286,7.0626,7.0438,7.0555
2026-03-05,,,,,,,,10.1003,8.1926,7.926,7.7466,7.7926,7.769,7.7447,7.739,7.6362,7.5551,7.3905,7.2376,7.1712,7.1517,7.16
2026-03-06,,,,,,,,9.9139,8.1732,7.95,7.8175,7.8635,7.8447,7.8275,7.811,7.7003,7.6061,7.4573,7.3002,7.2269,7.2044,7.2078
2026-03-09,,,,,,,,9.8415,8.1916,7.9791,7.8129,7.8382,7.8014,7.77,7.746,7.6294,7.5429,7.3937,7.2516,7.1754,7.1543,7.1585
2026-03-10,,,,,,,,9.9434,8.1791,7.9262,7.7704,7.8056,7.775,7.7308,7.72,7.5877,7.4831,7.3318,7.19,7.114,7.0941,7.0891
2026-03-11,,,,,,,,9.9635,8.2257,8.0,7.8602,7.8709,7.8345,7.7802,7.756,7.62,7.4835,7.3199,7.1829,7.1058,7.0832,7.089
2026-03-12,,,,,,,,9.933,8.2883,8.1,7.9739,7.9847,7.9264,7.8713,7.8451,7.6926,7.591,7.4289,7.2874,7.2071,7.172,7.184
2026-03-13,,,,,,,,9.95,8.53,8.4303,8.299,8.3086,8.2233,8.0911,8.073,7.8641,7.7668,7.6144,7.4996,7.4256,7.3936,7.4038
2026-03-16,,,,,,,,9.9376,8.3912,8.1993,8.0099,8.0028,7.9161,7.8106,7.7804,7.5816,7.499,7.3757,7.271,7.1743,7.1522,7.1522
2026-03-17,,,,,,,,9.4379,8.3417,8.2299,8.05,8.02,7.9145,7.808,7.7615,7.5522,7.466,7.3363,7.248,7.1613,7.1375,7.1471
2026-03-18,,,,,,,,9.5385,8.3495,8.2067,8.0,7.97,7.8706,7.7926,7.7531,7.55,7.4458,7.3273,7.25,7.1736,7.1612,7.172
2026-03-19,,,,,,,,9.3147,8.2101,8.0905,7.9061,7.9055,7.8308,7.7882,7.7544,7.5641,7.4661,7.3316,7.253,7.1806,7.1546,7.1733
2026-03-20,,,,,,,,9.2,8.2506,8.1649,8.0,8.0278,7.946,7.9013,7.8673,7.6458,7.5237,7.3744,7.2924,7.2553,7.202,7.2374
2026-03-23,,,,,,,,9.1445,8.1598,8.0203,7.9006,7.9363,7.8823,7.8315,7.8231,7.6209,7.5045,7.3489,7.2766,7.2343,7.1994,7.2313
2026-03-24,,,,,,,,9.1292,8.1831,8.06,7.9616,7.9909,7.9398,7.8896,7.87,7.6576,7.5442,7.3921,7.3187,7.273,7.249,7.2632
2026-03-25,,,,,,,,9.1802,8.15,8.02,7.9292,7.96,7.9027,7.8451,7.8292,7.6367,7.536,7.39,7.3011,7.2625,7.2561,7.2587
2026-03-26,,,,,,,,8.7396,8.1808,8.1141,8.0061,8.0302,7.9835,7.9233,7.904,7.6976,7.5936,7.4454,7.3593,7.3141,7.3081,7.3082
2026-03-27,,,,,,,,9.0396,8.2634,8.1357,8.02,8.0434,8.0,7.94,7.9241,7.6926,7.5813,7.4246,7.3526,7.3152,7.31,7.31
2026-03-30,,,,,,,,8.9134,8.0489,8.01,7.9365,7.97,7.9278,7.8846,7.8674,7.6772,7.5703,7.4437,7.36,7.31,7.3095,7.2972
2026-03-31,,,,,,,,8.9271,7.9272,7.8425,7.7879,7.8093,7.766,7.7341,7.7236,7.5623,7.5052,7.3961,7.2909,7.2433,7.2388,7.22
2026-04-01,,,,,,,,8.813,7.87,7.795,7.7534,7.7806,7.7202,7.7,7.69,7.5418,7.4807,7.3708,7.2728,7.2118,7.1971,7.1897
2026-04-02,,,,,,,,8.6003,7.82,7.8031,7.7763,7.82,7.766,7.7399,7.7261,7.568,7.5013,7.3834,7.2546,7.2119,7.1937,7.18
2026-04-06,,,,,,,,8.6837,7.8764,7.8623,7.817,7.8401,7.7791,7.7426,7.7233,7.5731,7.4911,7.3791,7.2338,7.176,7.15,7.1498
2026-04-07,,,,,,,,8.6088,7.8829,7.8838,7.85,7.8846,7.8141,7.7641,7.7479,7.5978,7.4996,7.3757,7.24,7.1827,7.16,7.154
2026-04-08,,,,,,,,8.8685,7.8667,7.75,7.6933,7.7,7.6501,7.6267,7.6127,7.4898,7.404,7.2898,7.167,7.1122,7.0919,7.0788
2026-04-09,,,,,,,,8.7731,7.8473,7.7061,7.6446,7.6829,7.6281,7.62,7.6,7.47,7.39,7.2669,7.15,7.0935,7.0673,7.0508
2026-04-10,,,,,,,,8.7428,7.8759,7.7671,7.7014,7.731,7.665,7.6282,7.6009,7.45,7.3668,7.2171,7.1084,7.0397,7.0155,6.9956
2026-04-13,,,,,,,,8.5764,7.8589,7.7241,7.65,7.67,7.6078,7.5656,7.54,7.4,7.3206,7.1808,7.0848,7.0211,7.0,6.9849
2026-04-14,,,,,,,,8.6949,7.841,7.69,7.6103,7.6403,7.5723,7.534,7.5047,7.37,7.31,7.17,7.0836,7.0202,7.0083,6.9922
2026-04-15,,,,,,,,8.63,7.803,7.68,7.58,7.62,7.5553,7.5302,7.4951,7.3699,7.3081,7.17,7.0914,7.0201,7.007,6.9954
2026-04-16,,,,,,,,8.7057,7.85,7.7462,7.6375,7.66,7.5876,7.5485,7.5155,7.385,7.319,7.1659,7.0885,7.02,7.0078,6.9973
2026-04-17,,,,,,,,8.9298,7.8987,7.7365,7.616,7.63,7.5557,7.51,7.4845,7.36,7.2991,7.15,7.0755,7.011,7.0141,7.0
2026-04-20,,,,,,,,8.8671,7.9,7.7287,7.61,7.6174,7.5376,7.4832,7.4578,7.332,7.2678,7.1221,7.06,6.9962,6.9929,6.98
2026-04-22,,,,,,,,8.7579,7.9194,7.77,7.6628,7.6708,7.596,7.5398,7.5198,7.38,7.31,7.16,7.0878,7.0366,7.0339,7.03
2026-04-23,,,,,,,,8.9062,8.018,7.91,7.7957,7.7953,7.7,7.6276,7.6144,7.4572,7.3887,7.2272,7.1456,7.1007,7.0977,7.1001
2026-04-24,,,,,,,,9.0497,8.0881,7.9235,7.8,7.792,7.6984,7.6283,7.6054,7.4251,7.3509,7.1976,7.1263,7.0862,7.0805,7.087
2026-04-27,,,,,,,,9.1464,8.1307,7.9531,7.8222,7.8087,7.7169,7.6389,7.616,7.4362,7.3684,7.2138,7.1506,7.1111,7.1108,7.1236
2026-04-28,,,,,,,,9.2671,8.1691,7.96,7.83,7.82,7.7362,7.6631,7.637,7.4632,7.39,7.2349,7.1666,7.1268,7.1246,7.1209
2026-04-29,,,,,,,,9.1442,8.2125,8.0325,7.92,7.9226,7.8455,7.7642,7.7527,7.5626,7.48,7.3181,7.2328,7.1931,7.1833,7.1858
2026-04-30,,,,,,,,9.1731,8.17,7.9536,7.8425,7.85,7.7696,7.6974,7.687,7.52,7.4397,7.28,7.1871,7.1423,7.1367,7.1313
2026-05-04,,,,,,,,9.1385,8.1472,7.98,7.8831,7.9079,7.83,7.7593,7.7457,7.5672,7.4861,7.3281,7.2401,7.1948,7.19,7.18
2026-05-05,,,,,,,,9.1943,8.1276,7.936,7.8421,7.87,7.79,7.7424,7.7185,7.559,7.4748,7.31,7.23,7.1768,7.17,7.1652
2026-05-06,,,,,,,,9.41,8.1399,7.8703,7.7804,7.8033,7.73,7.6919,7.6684,7.51,7.4297,7.279,7.1968,7.14,7.131,7.1252
2026-05-07,,,,,,,,9.4251,8.11,7.87,7.7843,7.8,7.7246,7.6909,7.6702,7.5326,7.4468,7.2988,7.209,7.15,7.1338,7.123
2026-05-08,,,,,,,,9.5358,8.09,7.84,7.74,7.76,7.68,7.6486,7.625,7.49,7.4212,7.2828,7.1915,7.1316,7.1124,7.1045
2026-05-11,,,,,,,,9.6165,8.0891,7.8958,7.79,7.81,7.722,7.68,7.66,7.53,7.4505,7.3142,7.2231,7.163,7.1401,7.1278
2026-05-12,,,,,,,,9.654,8.0873,7.94,7.83,7.84,7.7533,7.7035,7.68,7.5468,7.4708,7.3334,7.2548,7.1928,7.1623,7.1553
2026-05-13,,,,,,,,9.8459,8.1135,8.0599,7.9866,7.991,7.8965,7.851,7.825,7.6632,7.57,7.4275,7.3398,7.2693,7.2434,7.2382
2026-05-14,,,,,,,,10.0161,8.0811,8.03,7.95,7.954,7.87,7.8176,7.79,7.6258,7.5213,7.3856,7.3,7.23,7.2072,7.2029
2026-05-15,,,,,,,,10.2013,8.12,8.1131,8.0391,8.066,7.9949,7.93,7.9182,7.7496,7.6313,7.4812,7.3767,7.3,7.2662,7.2674
2026-05-18,,,,,,,,10.2642,8.11,8.07,7.9843,8.0,7.9387,7.8829,7.87,7.7333,7.6154,7.4772,7.3715,7.2943,7.26,7.2531
2026-05-19,,,,,,,,10.1342,8.1148,8.0772,8.001,8.048,7.9925,7.9401,7.938,7.8049,7.6776,7.5372,7.436,7.35,7.32,7.3108
2026-05-20,,,,,,,,10.2,8.0985,8.02,7.9432,7.9913,7.9421,7.9113,7.91,7.782,7.6482,7.5112,7.4196,7.33,7.32,7.3127
2026-05-21,,,,,,,,10.3371,8.1031,7.9876,7.9126,7.9609,7.9085,7.8821,7.8773,7.7552,7.63,7.4984,7.41,7.3237,7.3155,7.3098
2026-05-22,,,,,,,,10.2711,8.1067,8.0158,7.9218,7.9577,7.8968,7.8753,7.8613,7.74,7.6065,7.4933,7.4111,7.3185,7.3156,7.3071
2026-05-25,,,,,,,,10.4137,8.09,7.9632,7.8503,7.8933,7.847,7.8318,7.8152,7.7122,7.5999,7.49,7.4079,7.3145,7.3131,7.3076
2026-05-26,,,,,,,,10.2892,8.0694,7.9731,7.88,7.93,7.8802,7.8614,7.8353,7.7209,7.598,7.4778,7.39,7.2865,7.2878,7.2777
2026-05-27,,,,,,,,10.0497,8.0076,7.9922,7.9,7.94,7.8813,7.8526,7.8323,7.6982,7.5723,7.4553,7.3623,7.2595,7.25,7.2413
2026-05-28,,,,,,,,10.1232,8.001,8.03,7.93,7.96,7.8925,7.8454,7.8053,7.6607,7.5354,7.44,7.357,7.267,7.2463,7.2301
2026-05-29,,,,,,,,10.093,8.02,8.09,7.9801,8.0046,7.93,7.8765,7.839,7.6999,7.5645,7.4592,7.3702,7.28,7.2534,7.24
2026-06-01,,,,,,,,10.1,8.0217,8.12,8.0488,8.086,8.01,7.96,7.91,7.76,7.62,7.512,7.416,7.33,7.2955,7.2826
2026-06-02,,,,,,,,10.2851,8.0222,8.16,8.1107,8.1564,8.0675,8.0216,7.9779,7.823,7.6797,7.5591,7.4532,7.3625,7.33,7.3142
2026-06-03,,,,,,,,10.6399,8.194,8.3555,8.325,8.3793,8.2879,8.2041,8.1479,7.9532,7.8,7.6738,7.5478,7.4589,7.4282,7.42
2026-06-05,,,,,,,,10.75,8.27,8.5384,8.5238,8.5737,8.4799,8.3647,8.35,8.1226,7.9722,7.8492,7.7065,7.6271,7.593,7.583
2026-06-08,,,,,,,,10.8473,8.35,8.6718,8.64,8.6772,8.5703,8.4321,8.4225,8.19,8.0161,7.9051,7.7776,7.6896,7.643,7.6375
2026-06-09,,,,,,,,11.0389,8.3742,8.71,8.6753,8.6954,8.5891,8.4539,8.4308,8.2097,8.0261,7.8973,7.7606,7.6813,7.6224,7.6201
2026-06-10,,,,,,,,11.2382,8.3875,8.73,8.65,8.6357,8.5365,8.41,8.3745,8.1608,7.9693,7.8352,7.6988,7.5979,7.5288,7.5296
2026-06-11,,,,,,,,10.65,8.2765,8.5262,8.3845,8.3764,8.2745,8.1748,8.109,7.9118,7.6979,7.5668,7.4686,7.3703,7.3105,7.3069
2026-06-12,,,,,,,,11.0015,8.2572,8.4885,8.3561,8.3538,8.2471,8.1435,8.0744,7.8637,7.6437,7.515,7.4325,7.34,7.28,7.2695
2026-06-15,,,,,,,,11.315,8.28,8.5059,8.3648,8.38,8.28,8.1655,8.0932,7.8936,7.6902,7.555,7.4749,7.3833,7.3126,7.3077
2026-06-16,,,,,,,,11.076,8.5046,8.6596,8.44,8.4406,8.3451,8.2548,8.2078,7.99,7.7723,7.6325,7.5232,7.4228,7.3449,7.3456
2026-06-17,,,,,,,,11.1029,8.5193,8.7687,8.5669,8.6157,8.5134,8.4504,8.3655,8.1097,7.8676,7.7313,7.5988,7.4879,7.4014,7.4017
2026-06-18,,,,,,,,10.9804,8.52,8.82,8.6346,8.7,8.598,8.52,8.425,8.15,7.9036,7.7543,7.61,7.51,7.42,7.4147
2026-06-19,,,,,,,,11.15,8.5733,8.9683,8.8171,8.8766,8.7778,8.652,8.538,8.258,7.9763,7.8262,7.6656,7.5659,7.4658,7.464
2026-06-22,,,,,,,,11.1019,8.6,8.963,8.7332,8.7798,8.68,8.5521,8.4326,8.1646,7.9192,7.7964,7.6421,7.5492,7.4583,7.4512
2026-06-23,,,,,,,,11.15,8.5772,8.8894,8.6455,8.6925,8.6133,8.5116,8.4134,8.1936,7.9566,7.8256,7.6541,7.5555,7.4722,7.4672
2026-06-24,,,,,,,,11.2,8.6677,8.89,8.6503,8.66,8.56,8.46,8.3517,8.1386,7.9325,7.8,7.634,7.5541,7.4777,7.4706
2026-06-25,,,,,,,,11.3965,8.725,8.8757,8.6141,8.6077,8.5097,8.4146,8.2993,8.0922,7.9011,7.77,7.6034,7.5305,7.4621,7.457
2026-06-26,,,,,,,,11.5904,8.6854,8.8046,8.5166,8.5452,8.4716,8.3827,8.296,8.1273,7.9582,7.8424,7.6679,7.6111,7.5425,7.5361
2026-06-29,,,,,,,,11.3101,8.6634,8.8172,8.5543,8.5664,8.45,8.3564,8.2653,8.11,7.96,7.85,7.6898,7.6368,7.5684,7.5615
2026-06-30,,,,,,,,11.2498,8.65,8.7903,8.53,8.52,8.3922,8.2991,8.2248,8.1098,7.9879,7.8531,7.6989,7.64,7.569,7.5551
